"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
0.407626781583751,18.5459844824912,4.86254403020911,0.00264198470338856,0.0490654302057875,-1.38560304157368,"ARPC5"
0.334619840831788,19.3055741186559,4.85703615669758,0.0026570650075829,0.0491036033264096,-1.3917177682496,"PBRM1"
0.411128246654719,16.9845845219369,4.83183610884576,0.00272731174780685,0.0500165500473555,-1.41975301991194,"RBM34"
0.492458596392357,16.5623898991198,4.82982771054767,0.0027329998169112,0.0500165500473555,-1.42199152690224,"NECAP2"
0.275245457864269,21.3483429979135,4.81887055643581,0.00276426863903178,0.0503444095128011,-1.43421487413303,"RPL7A"
0.34903516358845,17.6054335950695,4.80455319693096,0.00280573640752788,0.0508539723864428,-1.45021425018522,"EMSY"
0.331763309337884,20.9251855619183,4.78571577536048,0.00286136847216085,0.0514124683322728,-1.47131227337357,"BMP2K"
-0.741279795594242,17.0774584667196,-4.82189479069293,0.00286864031545692,0.0514124683322728,-1.46014558613161,"SNRPC"
0.943897671896201,14.4524065699259,4.78034338390472,0.00287746175546673,0.0514124683322728,-1.47733929985915,"RALGAPB"
-1.0152986996516,18.8910131159487,-4.79084985926464,0.00296172267482503,0.0526683702079733,-1.49451407062841,"MRPL54"
0.236918084556116,19.0802710752016,4.74539604956776,0.00298467300075756,0.0527733671472578,-1.51665263562909,"GNL3"
-0.571194627959713,23.316354754518,-4.77981614711051,0.00299562349323957,0.0527733671472578,-1.50676434804744,"PARP1"
0.331165094416576,17.3573800141163,4.730796243207,0.00303078956024794,0.053144542521557,-1.53313173587384,"RMP64"
-0.800091149762501,16.7975215230598,-4.75586225093315,0.00307074083808544,0.053595800738806,-1.5334232909153,"RBM3"
-0.321044323408643,18.4239303586813,-4.71238420833127,0.00309009649822235,0.0536850866281026,-1.55396034912674,"CSNK2A2"
0.487309042784201,17.3150660970763,4.70127070094189,0.00312652630302102,0.0539451148121087,-1.56655767481317,"SAP18"
0.324316428576335,19.8853964280804,4.69557910085366,0.00314537033458007,0.0539451148121087,-1.57301653178054,"THOC1"
-0.664358185136775,15.4612476425932,-4.69157039460564,0.00315871931914648,0.0539451148121087,-1.57756861932871,"SRRD"
-0.425091026741168,18.0491548112688,-4.69049840825306,0.00316229983381327,0.0539451148121087,-1.57878633224177,"MBNL1"
-0.464933815441718,17.110451988317,-4.67906152950626,0.00320078566040705,0.0543556844132188,-1.59178894531714,"DUS3L"
