"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
-0.384055809498962,15.4161999622697,-1.92480264249048,0.0941299180747188,0.278331966868082,-4.87335914241444,"PGAM5"
-1.33688748350319,13.8972260538183,-1.91250456177389,0.0958724364914169,0.278331966868082,-4.89062429180363,"EIF3A"
-0.354544192959182,15.9504182554133,-1.90673673115061,0.096700430875601,0.278331966868082,-4.89870991031799,"PRMT5"
0.281706454444929,16.5183630890506,1.90339289738057,0.0969596517985067,0.278331966868082,-4.90284037170119,"KARS1"
-0.436831483311336,15.159353503528,-1.90462174897353,0.0970057793374012,0.278331966868082,-4.90167288326154,"TPI1"
-0.587718700911754,13.7634279634297,-1.87237111698655,0.101553821567323,0.288831053164381,-4.94622302245312,"RAB21"
0.308492285196497,18.0474542271434,1.86848109125831,0.102370104200551,0.288831053164381,-4.95214109858661,"RPS4X"
0.418817796915627,15.6847817909723,1.86443623801123,0.102988016275771,0.288831053164381,-4.95776983019827,"RPL13A"
-1.32352728434507,13.5021190122949,-1.85287078115286,0.104774717061909,0.291649025851435,-4.9738415347177,"DDX55"
0.465297803498943,14.3980738737636,1.80226220358069,0.112721595384795,0.311445593174287,-5.04337002511764,"NFRKB"
-0.294121058757337,15.0314437707001,-1.79048823735227,0.114708882884845,0.314605980265052,-5.05955431918908,"AP2A1"
0.388240324788544,15.8207889003943,1.76350699114894,0.119618551411021,0.325676785958474,-5.0968249800979,"TUBB"
-0.331898295950438,16.1827561652006,-1.75486788710601,0.121155427597839,0.327470829666622,-5.10859433905032,"RPS15A"
-0.264544930517369,15.2112706484196,-1.74796178304922,0.122168228905823,0.327832729365987,-5.11767540641824,"THOC2"
-0.216512287687291,17.162587623153,-1.74300152219703,0.123067669957383,0.327887434957885,-5.12441931213753,"PC"
0.56574601717443,14.4656491012496,1.73872698709246,0.124077188594963,0.328232562737029,-5.13052336010766,"RBM34"
-1.19784019950556,13.9209534277253,-1.71352201034062,0.128773403700609,0.33474654080946,-5.16460543270979,"FAM111A"
0.582730515719328,13.627961473194,1.7107719999651,0.129066073145353,0.33474654080946,-5.16805066990953,"RPS16"
0.201147917846651,17.3716314248012,1.70990118679874,0.129231908516253,0.33474654080946,-5.16922495105451,"KTN1"
-0.673786926264331,13.4727524621137,-1.6973471557903,0.131720005473425,0.337773939832283,-5.18620595799889,"N4BP2"
-0.567663835137541,15.4723187922685,-1.69561191653905,0.132211783419607,0.337773939832283,-5.18869999424035,"EIF5B"
-1.06160358689163,13.2660909394853,-1.68246162695601,0.134791140401137,0.342021056936219,-5.20632395796701,"EIF4G1"
-0.716341627013097,13.8084309900137,-1.66699063026451,0.137886102876152,0.347510245762194,-5.22698351885947,"POF1B"
0.24927060298781,18.7667738388976,1.66237391963544,0.138822481897391,0.347522051998167,-5.2331326635071,"EIF2S1"
-0.386355939015296,15.2328458163213,-1.63818653125538,0.143826065361561,0.357647482532416,-5.2652265935249,"ARG1"
0.95484940473647,14.1047134253186,1.61853208692789,0.148015041596602,0.365626559705512,-5.29115125802884,"CHD4"
-0.30105147545394,15.584309794483,-1.59849223973272,0.152402433370708,0.373987550311014,-5.31743712734449,"POLR1A"
0.300619326569008,15.3003996409923,1.58866329822204,0.154443585514777,0.375449190786304,-5.33019474604875,"KPNA3"
0.423925779226039,14.7864295059616,1.58682787023186,0.155011194051182,0.375449190786304,-5.33266695276192,"HSPB1"
0.266627212021795,15.1059840125575,1.57526650315063,0.157408681657964,0.376875364674134,-5.34760653159246,"RFC2"
-0.302525778027182,15.3423009235283,-1.57483789978131,0.157620795949504,0.376875364674134,-5.34821520778417,"DDX27"
-0.654877879235123,14.4279770383761,-1.55599141299616,0.162107160865907,0.385133573267409,-5.37267343932739,"POLR1B"
0.445125116466464,14.988828190784,1.53799750425425,0.166384261876731,0.392618463706797,-5.39584201220154,"NOP56"
-0.317872906223702,16.2250150345765,-1.53394011252711,0.167362830373675,0.392618463706797,-5.40104783890979,"NPM1"
0.817098941359852,14.0606611003236,1.52512675314524,0.169506559037204,0.395162165755481,-5.41233216786349,"MED22"
-0.34685801379884,14.794199603127,-1.49054186049811,0.178048835259863,0.410540836571157,-5.4562815847047,"HDLBP"
0.281974975510405,18.4543567578669,1.48996842730838,0.17830901307734,0.410540836571157,-5.45701876254219,"RPS24"
-0.314919215531329,16.2674920425795,-1.48524232465386,0.179523313323739,0.410540836571157,-5.46298472367984,"ANXA2"
0.29877102831256,15.1288500575669,1.48143917694716,0.180505890610375,0.410540836571157,-5.46777841702255,"HSPD1"
